codigo_fake	codigo	descricao	data_inicio_fake	data_inicio	data_fim_fake	data_fim
1705100	1705100	Bolo de forma, inclusive de especiarias	1012018	01012018		
1705200	1705200	Panetones	1012018	01012018		
1705300	1705300	Biscoitos e bolachas derivados de farinha de trigo(exceto dos tipos “cream cracker”, “água e sal”, “maisena”, “maria” e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)	1012018	01012018		
1705301	1705301	Biscoitos e bolachas derivados de farinha de trigo dos tipos “maisena” e “maria” e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.053.02	1012018	01012018		
1705302	1705302	Biscoitos e bolachas derivados de farinha de trigo dos tipos cream cracker e água e sal de consumo popular	1012018	01012018		
1705400	1705400	Biscoitos e bolachas não derivados de farinha de trigo (exceto dos tipos cream cracker, água e sal, maisena e maria e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)	1012018	01012018		
1705401	1705401	Biscoitos e bolachas não derivados de farinha de trigo dos tipos maisena e maria e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.054.02	1012018	01012018		
1705402	1705402	Biscoitos e bolachas não derivados de farinha de trigo dos tipos cream cracker e água e sal de consumo popular	1012018	01012018		
1705600	1705600	Biscoitos e bolachas derivados de farinha de trigo dos tipos “cream cracker” e “água e sal”	1012018	01012018		
1705601	1705601	Biscoitos e bolachas não derivados de farinha de trigo dos tipos “cream cracker” e “água e sal”	1012018	01012018		
1705602	1705602	Outras bolachas, exceto casquinhas para sorvete e os biscoitos e bolachas relacionados nos CEST 17.056.00 e 17.056.01	1012018	01012018		
1705700	1705700	“Waffles” e “wafers” - sem cobertura	1012018	01012018		
1705800	1705800	“Waffles” e “wafers” - com cobertura	1012018	01012018		
1705900	1705900	Torradas, pão torrado e produtos semelhantes torrados	1012018	01012018		
1706000	1706000	Outros pães de forma	1012018	01012018		
1706200	1706200	Outros pães e bolos industrializados e produtos de panificação não especificados anteriormente exceto casquinhas para sorvete e pão francês de até 200 g	1012018	01012018	31032018	31032018
1706200	1706200	Outros pães, exceto o classificado no CEST 17.062.03	1042018	01042018		
1706201	1706201	"Outros bolos industrializados e produtos de panificação não especificados anteriormente; exceto casquinhas para sorvete e pães"	1012018	01012018	31032018	31032018
1706201	1706201	"Outros bolos industrializados e produtos de panificação não especificados anteriormente, incluindo as pizzas; exceto os classificados nos CEST 17.062.02 e 17.062.03"	1042018	01042018		
1706202	1706202	Casquinhas para sorvete	1042018	01042018		
1706203	1706203	Pão francês até 200g	1042018	01042018		
1706300	1706300	Pão denominado knackebrot	1012018	01012018		
1706400	1706400	Demais pães industrializados	1012018	01012018		
1706500	1706500	Óleo de soja refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1706600	1706600	Óleo de amendoim refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1706700	1706700	Azeites de oliva, em recipientes com capacidade inferior a 2 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 20 mililitros	1012018	01012018		
1706701	1706701	Azeites de oliva, em recipientes com capacidade igual ou superior a 2 litros e inferior ou igual a 5 litros	1012018	01012018		
1706702	1706702	Azeites de oliva, em recipientes com capacidade superior a 5 litros	1012018	01012018		
1706800	1706800	Outros óleos e respectivas frações, obtidos exclusivamente a partir de azeitonas, mesmo refinados, mas não quimicamente modificados, e misturas desses óleos ou frações com óleos ou frações da posição 15.09, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1706900	1706900	Óleo de girassol em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1706901	1706901	Óleo de algodão refinado em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1707000	1707000	Óleo de canola, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1707100	1707100	Óleo de linhaça refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1707200	1707200	Óleo de milho refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1707300	1707300	Outros óleos refinados, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1707400	1707400	Misturas de óleos refinados, para consumo humano, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros	1012018	01012018		
1707500	1707500	Outros óleos vegetais comestíveis não especificados anteriormente	1012018	01012018		
1707600	1707600	Enchidos (embutidos) e produtos semelhantes, de carne, miudezas ou sangue exceto salsicha, linguiça e mortadela	1012018	01012018		
1707700	1707700	Salsicha e linguiça, exceto as descritas nos CEST 17.077.01	1012018	01012018		
1707701	1707701	Salsicha em lata	1012018	01012018		
1707800	1707800	Mortadela	1012018	01012018		
1707900	1707900	Outras preparações e conservas de carne, miudezas ou de sangue, exceto as descritas nos CEST 17.079.01, 17.079.02, 17.079.03, 17.079.04, 17.079.05, 17.079.06	1012018	01012018		
1707901	1707901	Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de peruas e de perus.	1012018	01012018		
1707902	1707902	Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, não cozidas	1012018	01012018		
1707903	1707903	Outras preparações e conservas de carne, de miudezas ou de sangue, todas de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, cozidas	1012018	01012018		
1707904	1707904	Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: pernas e respectivos pedaços	1012018	01012018		
1707905	1707905	Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: outras, incluindo as misturas, exceto os descritos no CEST 17.079.07	1012018	01012018		
1707906	1707906	Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie bovina	1012018	01012018		
1707907	1707907	Apresuntado	1012018	01012018		
1708000	1708000	Preparações e conservas de peixes caviar e seus sucedâneos preparados a partir de ovas de peixe exceto os descritos nos CEST 17.080.01 e 17.081.00	1012018	01012018		
1708001	1708001	Outras preparações e conservas de atuns	1012018	01012018		
1708100	1708100	Sardinha em conserva	1012018	01012018		
1708200	1708200	Crustáceos, moluscos e outros invertebrados aquáticos, preparados ou em conservas	1012018	01012018		
1708300	1708300	Carne de gado bovino, ovino e bufalino e produtos comestíveis resultantes da matança desse gado submetidos à salga, secagem ou desidratação	1012018	01012018		
1708400	1708400	Carne de gado bovino, ovino e bufalino e demais produtos comestíveis resultantes da matança desse gado frescos, refrigerados ou congelados	1012018	01012018		
1708500	1708500	Carnes de animais das espécies caprina, frescas, refrigeradas ou congeladas	1012018	01012018		
1708600	1708600	Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados ou salmourados resultantes do abate de caprinos	1012018	01012018		
1708700	1708700	Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves, exceto os descritos no CEST 17.087.02	1012018	01012018		
1708701	1708701	Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos	1012018	01012018		
1708702	1708702	Carnes de aves inteiras e com peso unitário superior a 3 kg, temperadas	1012018	01012018		
1708800	1708800	Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo inferior ou igual a 1 kg	1012018	01012018		
1708801	1708801	Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo superior a 1 kg	1012018	01012018		
1708900	1708900	Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg	1012018	01012018		
1708901	1708901	Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg	1012018	01012018		
1709000	1709000	Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg	1012018	01012018		
1709001	1709001	Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo superior a 1 kg	1012018	01012018		
1709100	1709100	Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo inferior ou igual a 1 kg	1012018	01012018		
1709101	1709101	Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo superior a 1 kg	1012018	01012018		
1709200	1709200	Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo inferior ou igual a 1 kg	1012018	01012018		
1709201	1709201	Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo superior a 1 kg	1012018	01012018		
1709300	1709300	Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo inferior ou igual a 1 kg	1012018	01012018		
1709301	1709301	Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo superior a 1 kg	1012018	01012018		
1709400	1709400	Doces, geleias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g	1012018	01012018		
1709401	1709401	Doces, geleias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg	1012018	01012018		
1709500	1709500	Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens de conteúdo inferior ou igual a 1 kg	1012018	01012018		
1709501	1709501	Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens superior a 1 kg	1012018	01012018		
1709600	1709600	Café torrado e moído, em embalagens de conteúdo inferior ou igual a 2 kg, exceto os classificados no CEST 17.096.04	1012018	01012018		
1709601	1709601	Café torrado e moído, em embalagens de conteúdo superior a 2 kg	1012018	01012018		
1709602	1709602	Café torrado em grão, em embalagens de conteúdo inferior ou igual a 2 kg	1012018	01012018		
1709603	1709603	Café torrado em grão, em embalagens de conteúdo superior a 2 kg	1012018	01012018		
1709604	1709604	Café torrado e moído, em cápsulas, exceto os descritos no CEST 17.096.05	1012018	01012018		
1709605	1709605	Café descafeinado torrado e moído, em cápsulas	1012018	01012018		
1709700	1709700	Chá, mesmo aromatizado	1012018	01012018		
1709800	1709800	Mate	1012018	01012018		
1709900	1709900	Açúcar refinado, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g	1012018	01012018		
1709901	1709901	Açúcar refinado, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg	1012018	01012018		
1709902	1709902	Açúcar refinado, em embalagens de conteúdo superior a 5 kg	1012018	01012018		
1710000	1710000	Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g	1012018	01012018		
1710001	1710001	Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg	1012018	01012018		
1710002	1710002	Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 5 kg	1012018	01012018		
1710100	1710100	Açúcar cristal, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g	1012018	01012018		
1710101	1710101	Açúcar cristal, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg	1012018	01012018		
1710102	1710102	Açúcar cristal, em embalagens de conteúdo superior a 5 kg	1012018	01012018		
1710200	1710200	Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g	1012018	01012018		
1710201	1710201	Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg	1012018	01012018		
1710202	1710202	Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg	1012018	01012018		
1710300	1710300	Outros tipos de açúcar, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g	1012018	01012018		
1710301	1710301	Outros tipos de açúcar, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg	1012018	01012018		
1710302	1710302	Outros tipos de açúcar, em embalagens de conteúdo superior a 5 kg	1012018	01012018		
1710400	1710400	Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g	1012018	01012018		
1710401	1710401	Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg	1012018	01012018		
1710402	1710402	Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg	1012018	01012018		
1710500	1710500	Outros açúcares em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g	1012018	01012018		
1710501	1710501	Outros açúcares, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg	1012018	01012018		
1710502	1710502	Outros açúcares, em embalagens de conteúdo superior a 5 kg	1012018	01012018		
1710600	1710600	Milho para pipoca (micro-ondas)	1012018	01012018		
1710700	1710700	Extratos, essências e concentrados de café e preparações à base destes extratos, essências ou concentrados ou à base de café, em embalagens de conteúdo inferior ou igual a 500 g, exceto os classificados no CEST 17.107.01	1012018	01012018		
1710701	1710701	Extratos, essências e concentrados de café e preparações à base destes extratos, essências ou concentrados ou à base de café, em cápsulas	1012018	01012018		
1710800	1710800	Extratos, essências e concentrados de chá ou de mate e preparações à base destes extratos, essências ou concentrados ou à base de chá ou de mate, em embalagens de conteúdo inferior ou igual a 500 g, exceto as bebidas prontas à base de mate ou chá e os itens classificados no CEST 17.108.01	1012018	01012018		
1710801	1710801	Extratos, essências e concentrados de chá ou de mate e preparações à base destes extratos, essências ou concentrados ou à base de chá ou de mate, em cápsulas	1012018	01012018		
1710900	1710900	Preparações em pó para cappuccino e similares, em embalagens de conteúdo inferior ou igual a 500 g	1012018	01012018		
1711000	1711000	Refrescos e outras bebidas prontas para beber, à base de chá e mate	1012018	01012018		
1711100	1711100	Refrescos e outras bebidas não alcoólicas, exceto os refrigerantes e as demais bebidas nos CEST 03.007.00 e 17.110.00	1012018	01012018		
1711200	1711200	Néctares de frutas e outras bebidas não alcoólicas prontas para beber, exceto isotônicos e energéticos	1012018	01012018		
1711300	1711300	Bebidas prontas à base de mate ou chá	1012018	01012018		
1711400	1711400	Bebidas prontas à base de café	1012018	01012018		
1711500	1711500	Bebidas alimentares prontas à base de soja, leite ou cacau, inclusive os produtos denominados bebidas lácteas	1012018	01012018		
1900100	1900100	Tinta guache	1012018	01012018		
1900200	1900200	Espiral - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914	1012018	01012018		
1900300	1900300	Outros espirais - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914	1012018	01012018		
1900400	1900400	Artigos de escritório e artigos escolares de plástico e outros materiais classificados nas posições 3901 a 3914, exceto estojos	1012018	01012018		
1900500	1900500	Maletas e pastas para documentos e de estudante, e artefatos semelhantes	1012018	01012018		
1900501	1900501	Baús, malas e maletas para viagem	1012018	01012018		
1900600	1900600	Prancheta de plástico	1012018	01012018		
1900700	1900700	Bobina para fax	1012018	01012018		
1900800	1900800	Papel seda	1012018	01012018		
1900900	1900900	Bobina para máquina de calcular, PDV ou equipamentos similares	1012018	01012018		
1901000	1901000	Cartolina escolar e papel cartão, brancos e coloridos recados auto adesivos papéis de presente, todos cortados em tamanho pronto para uso escolar e doméstico	1012018	01012018		
1901100	1901100	"Papel fotográfico,exceto:emulsionados com haleto de prata, em rolo e, c/ largura igual ou maior a 102mm e compr. menor ou igual a 350m; com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou maior a 152mm e compr. menor ou igual a 307mm; de qualidade fotográfica com tecnologia, forme imagens por reação química"	1012018	01012018		
1901200	1901200	Papel almaço	1012018	01012018		
1901300	1901300	Papel hectográfico	1012018	01012018		
1901400	1901400	Papel celofane e tipo celofane	1012018	01012018		
1901500	1901500	Papel impermeável	1012018	01012018		
1901600	1901600	Papel crepon	1012018	01012018		
1901700	1901700	Papel fantasia	1012018	01012018		
1901800	1901800	Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação, estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas	1012018	01012018		
1901900	1901900	Envelopes, aerogramas, bilhetes-postais não ilustrados e cartões para correspondência, de papel ou cartão, caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência	1012018	01012018		
1902000	1902000	Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes	1012018	01012018		
1902100	1902100	Cadernos	1012018	01012018		
1902200	1902200	Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos	1012018	01012018		
1902300	1902300	Formulários em blocos tipo “manifold”, mesmo com folhas intercaladas de papel-carbono	1012018	01012018		
1902400	1902400	Álbuns para amostras ou para coleções	1012018	01012018		
1902500	1902500	Pastas para documentos, outros artigos escolares, de escritório ou de papelaria, de papel ou cartão e capas para livros, de papel ou cartão	1012018	01012018		
1902600	1902600	Cartões postais impressos ou ilustrados, cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações (conhecidos como cartões de expressão social - de época/sentimento)	1012018	01012018		
1902700	1902700	Canetas esferográficas	1012018	01012018		
1902800	1902800	Canetas e marcadores, com ponta de feltro ou com outras pontas porosas	1012018	01012018		
1902900	1902900	Canetas tinteiro	1012018	01012018		
1903000	1903000	Outras canetas sortidos de canetas	1012018	01012018		
1903100	1903100	Papel cortado “cutsize” (tipo A3, A4, ofício I e II, carta e outros)	1012018	01012018		
1903200	1903200	Papel camurça	1012018	01012018		
1903300	1903300	Papel laminado e papel espelho	1012018	01012018		
2000100	2000100	Henna (embalagens de conteúdo inferior ou igual a 200 g)	1012018	01012018		
2000101	2000101	Henna (embalagens de conteúdo superior a 200 g)	1012018	01012018		
2000200	2000200	Vaselina	1012018	01012018		
2000300	2000300	Amoníaco em solução aquosa (amônia)	1012018	01012018		
2000400	2000400	Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml	1012018	01012018		
2000500	2000500	Lubrificação íntima	1012018	01012018		
2000600	2000600	Óleos essenciais, resinoides oleorresinas de extr. soluções concent. de óleos essenc.,obtidas por tratamento de flores, de substâncias gordas ou maceração subprodutos terpênicos residuais da desterpenação dos óleos essenciais águas destiladas aromáticas e sol. aquosas de óleos essenc., em embalagens menor ou igual a 500 ml	1012018	01012018		
2000700	2000700	Perfumes (extratos)	1012018	01012018		
2000800	2000800	Águas-de-colônia	1012018	01012018		
2000900	2000900	Produtos de maquilagem para os lábios	1012018	01012018		
2001000	2001000	Sombra, delineador, lápis para sobrancelhas e rímel	1012018	01012018		
2001100	2001100	Outros produtos de maquilagem para os olhos	1012018	01012018		
2001200	2001200	Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona	1012018	01012018		
2001300	2001300	Pós, incluídos os compactos	1012018	01012018		
2001400	2001400	Cremes de beleza, cremes nutritivos e loções tônicas	1012018	01012018		
2001500	2001500	Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antissolares	1012018	01012018		
2001600	2001600	Preparações solares e antissolares	1012018	01012018		
2001700	2001700	Xampus para o cabelo	1012018	01012018		
2001800	2001800	Preparações para ondulação ou alisamento, permanentes, dos cabelos	1012018	01012018		
2001900	2001900	Laquês para o cabelo	1012018	01012018		
2002000	2002000	Outras preparações capilares, incluindo máscaras e finalizadores	1012018	01012018		
2002100	2002100	Condicionadores	1012018	01012018		
2002200	2002200	Tintura para o cabelo	1012018	01012018		
2002300	2002300	Dentifrícios	1012018	01012018		
2002400	2002400	Fios utilizados para limpar os espaços interdentais (fios dentais)	1012018	01012018		
2002500	2002500	Outras preparações para higiene bucal ou dentária	1012018	01012018		
2002600	2002600	Preparações para barbear (antes, durante ou após)	1012018	01012018		
2002700	2002700	Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01	1012018	01012018		
2002701	2002701	Loções e óleos desodorantes hidratantes líquidos	1012018	01012018		
2002800	2002800	Antiperspirantes líquidos	1012018	01012018		
2002900	2002900	Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01	1012018	01012018		
2002901	2002901	Outras loções e óleos desodorantes hidratantes	1012018	01012018		
2003000	2003000	Outros antiperspirantes	1012018	01012018		
2003100	2003100	Sais perfumados e outras preparações para banhos	1012018	01012018		
2003200	2003200	Outros produtos de perfumaria preparados	1012018	01012018		
2003201	2003201	Outros produtos de toucador preparados	1012018	01012018		
2003300	2003300	Soluções para lentes de contato ou para olhos artificiais	1012018	01012018		
2003400	2003400	Sabões de toucador em barras, pedaços ou figuras moldados	1012018	01012018		
2003500	2003500	Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados	1012018	01012018		
2003501	2003501	Lenços umedecidos	1012018	01012018		
2003600	2003600	Sabões de toucador sob outras formas	1012018	01012018		
2003700	2003700	Produtos e preparações orgânicos tensoativos para lavagem da pele, na forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão	1012018	01012018		
2003800	2003800	Bolsa para gelo ou para água quente	1012018	01012018		
2003900	2003900	Chupetas e bicos para mamadeiras e para chupetas, de borracha	1012018	01012018		
2004000	2004000	Chupetas e bicos para mamadeiras e para chupetas, de silicone	1012018	01012018		
2004100	2004100	Malas e maletas de toucador	1012018	01012018		
2004200	2004200	Papel higiênico - folha simples	1012018	01012018		
2004300	2004300	Papel higiênico - folha dupla e tripla	1012018	01012018		
2004400	2004400	Lenços (incluídos os de maquilagem) e toalhas de mão	1012018	01012018		
2004500	2004500	Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 80 metros e do tipo comercializado em folhas intercaladas	1012018	01012018		
2004600	2004600	Toalhas e guardanapos de mesa	1012018	01012018		
2004700	2004700	Toalhas de cozinha (papel toalha de uso doméstico)	1012018	01012018		
2004800	2004800	Fraldas, exceto os descritos no CEST 20.048.01	1012018	01012018		
2004801	2004801	Fraldas de fibras têxteis	1012018	01012018		
2004900	2004900	Tampões higiênicos	1012018	01012018		
2005000	2005000	Absorventes higiênicos externos	1012018	01012018		
2005100	2005100	Hastes flexíveis (uso não medicinal)	1012018	01012018		
2005200	2005200	Sutiã descartável, assemelhados e papel para depilação	1012018	01012018		
2005300	2005300	Pinças para sobrancelhas	1012018	01012018		
2005400	2005400	Espátulas (artigos de cutelaria)	1012018	01012018		
2005500	2005500	Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluídas as limas para unhas)	1012018	01012018		
2005600	2005600	Termômetros, inclusive o digital	1012018	01012018		
2005700	2005700	Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas, incluídas as que sejam partes de aparelhos, exceto escovas de dentes	1012018	01012018		
2005800	2005800	Escovas de dentes, incluídas as escovas para dentaduras	1012018	01012018		
2005900	2005900	Pincéis para aplicação de produtos cosméticos	1012018	01012018		
2006000	2006000	Sortidos de viagem, para toucador de pessoas para costura ou para limpeza de calçado ou de roupas	1012018	01012018		
2006100	2006100	Pentes, travessas para cabelo e artigos semelhantes grampos (alfinetes) para cabelo pinças (pinceguiches), onduladores, bobes (rolos) e artefatos semelhantes para penteados, e suas partes, exceto os classificados na posição 8516 e suas partes	1012018	01012018		
2006200	2006200	Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador	1012018	01012018		
2006300	2006300	Mamadeiras	1012018	01012018		
2006400	2006400	Aparelhos e lâminas de barbear	1012018	01012018		
2100100	2100100	Fogões de cozinha de uso doméstico e suas partes	1012018	01012018		
2100200	2100200	Combinações de refrigeradores e congeladores (“freezers”), munidos de portas exteriores separadas	1012018	01012018		
2100300	2100300	Refrigeradores do tipo doméstico, de compressão	1012018	01012018		
2100400	2100400	Outros refrigeradores do tipo doméstico	1012018	01012018		
2100500	2100500	Congeladores (“freezers”) horizontais tipo arca, de capacidade não superior a 800 litros	1012018	01012018		
2100600	2100600	Congeladores (“freezers”) verticais tipo armário, de capacidade não superior a 900 litros	1012018	01012018		
2100700	2100700	Outros móveis (arcas, armários, vitrines, balcões e móveis semelhantes) para a conservação e exposição de produtos, que incorporem um equipamento para a produção de frio	1012018	01012018		
2100800	2100800	Mini adega e similares	1012018	01012018		
2100900	2100900	Máquinas para produção de gelo	1012018	01012018		
2101000	2101000	Partes dos refrigeradores, congeladores, mini adegas e similares, máquinas para produção de gelo e bebedouros descritos nos CEST 21.002.00, 21.003.00, 21.004.00, 21.005.00, 21.006.00, 21.007.00, 21.008.00, 21.009.00 e 21.013.00	1012018	01012018		
2101100	2101100	Secadoras de roupa de uso doméstico	1012018	01012018		
2101200	2101200	Outras secadoras de roupas e centrífugas de uso doméstico	1012018	01012018		
2101300	2101300	Bebedouros refrigerados para água	1012018	01012018		
2101400	2101400	Partes das secadoras de roupas e centrífugas de uso doméstico e dos aparelhos para filtrar ou depurar água, descritos nos CEST 21.011.00 e 21.012.00 e 21.098.00	1012018	01012018		
2101500	2101500	Máquinas de lavar louça do tipo doméstico e suas partes	1012018	01012018		
2101600	2101600	Máquinas que executem pelo menos duas das seguintes funções: impressão, cópia ou transmissão de telecópia (fax), capazes de ser conectadas a uma máquina automática para processamento de dados ou a uma rede	1012018	01012018		
2101700	2101700	Outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si, capazes de ser conectados a uma máquina automática para processamento de dados ou a uma rede	1012018	01012018		
