categoria_id,disponivel,produto,descricao,slug,image,aplicacao,unidade,num_decimais,tributacao_produto,codigo_ncm,   codigo_cest,codigo_nbs,fabricante,grupo,departamento   ,        preco_venda,   localizacao_deposito,saldo_negativo,embalagem_venda,embalagem_compra,quantidade_por_embalagem   ,peso_liquido,peso_bruto,largura,altura,comprimento,largura_palet,altura_palet,comprimento_palet,peso_liquido_palet,peso_bruto_palet,quantidade_produtos_palet,codigo_cor,codigo_tamanho,codigo_densidade,id
4,S,NT3211VC     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 100X30 CAN  ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3211VL     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 100X30 LISO ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3212VC     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 120X30 CAN  ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3212VL     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 120X30 LISO ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3213VC     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 100X40 CAN  ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3213VL     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 100X40 LISO ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3214VC     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 120X40 CAN  ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3214VL     ,SETEIRA C/ BANDEIRA VZ VD L. NAT 120X40 LISO ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3215VC     ,SETEIRA L. NAT 80X40 CAN                     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
4,S,NT3215VL     ,SETEIRA L. NAT 80X40 LISO                    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3301FMVC   ,JANELA 2FSB 1F 1M L. NAT 80x80 CAN           ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3301FMVL   ,JANELA 2FSB 1F 1M L. NAT 80x80 LISO          ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3301VC     ,JANELA 2FSB L. NAT 80 X 80 CAN               ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3301VL     ,JANELA 2FSB L. NAT 80 X 80 LISO              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3302VC     ,JANELA 2FSB L. NAT 80 X 100 CAN              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3302VL     ,JANELA 2FSB L. NAT 80 X 100 LISO             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3303VC     ,JANELA 2FSB L. NAT 80 X 120 CAN              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3303VL     ,JANELA 2FSB L. NAT 80 X 120 LISO             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3304VC     ,JANELA 2FSB L. NAT 100 X 70 CAN              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3304VL     ,JANELA 2FSB L. NAT 100 X 70 LISO             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3305FMVC   ,JANELA 2FSB 1F 1M L. NAT 100x80 CAN          ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3305FMVL   ,JANELA 2FSB 1F 1M L. NAT 100x80 LISO         ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3305VC     ,JANELA 2FSB L. NAT 100 X 80 CAN              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3305VL     ,JANELA 2FSB L. NAT 100 X 80 LISO             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3306FMVC   ,JANELA 2FSB 1F 1M L. NAT 100x100 CAN         ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3306FMVL   ,JANELA 2FSB 1F 1M L. NAT 100x100 LISO        ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3306VC     ,JANELA 2FSB L. NAT 100 X 100 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,N      ,          ,UNI       ,X1            ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3306VL     ,JANELA 2FSB L. NAT 100 X 100 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3307FMVC   ,JANELA 2FSB 1F 1M L. NAT 100x120 CAN         ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3307FMVL   ,JANELA 2FSB 1F 1M L. NAT 100x120 LISO        ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3307VC     ,JANELA 2FSB L. NAT 100 X 120 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3307VL     ,JANELA 2FSB L. NAT 100 X 120 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3308VC     ,JANELA 2FSB L. NAT 120 X 80 CAN              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3308VL     ,JANELA 2FSB L. NAT 120 X 80 LISO             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3309VC     ,JANELA 2FSB L. NAT 120 X 100 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3309VL     ,JANELA 2FSB L. NAT 120 X 100 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3310VC     ,JANELA 2FSB L. NAT 120 X 120 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3310VL     ,JANELA 2FSB L. NAT 120 X 120 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3311VC     ,JANELA 2FSB L. NAT 120 X 140 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3311VL     ,JANELA 2FSB L. NAT 120 X 140 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3312VC     ,JANELA 2FSB L. NAT 120 X 150 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3312VL     ,JANELA 2FSB L. NAT 120 X 150 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3313VC     ,JANELA 2FSB L. NAT 100 X 150 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3313VL     ,JANELA 2FSB L. NAT 100 X 150 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3314VC     ,JANELA 2FSB L. NAT 100 X 140 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3314VL     ,JANELA 2FSB L. NAT 100 X 140 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3401VC     ,JANELA 2FCB L. NAT 100 X 80 CAN              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3401VL     ,JANELA 2FCB L. NAT 100 X 80 LISO             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3402VC     ,JANELA 2FCB L. NAT 100 X 100 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3402VL     ,JANELA 2FCB L. NAT 100 X 100 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3403VC     ,JANELA 2FCB L. NAT 100 X 120 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3403VL     ,JANELA 2FCB L. NAT 100 X 120 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3404VC     ,JANELA 2FCB L. NAT 120 X 80 CAN              ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3404VL     ,JANELA 2FCB L. NAT 120 X 80 LISO             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3405VC     ,JANELA 2FCB L. NAT 120 X 100 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3405VL     ,JANELA 2FCB L. NAT 120 X 100 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3406VC     ,JANELA 2FCB L. NAT 120 X 120 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3406VL     ,JANELA 2FCB L. NAT 120 X 120 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3407VC     ,JANELA 2FCB L. NAT 120 X 140 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3407VL     ,JANELA 2FCB L. NAT 120 X 140 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3408VC     ,JANELA 2FCB L. NAT 120 X 150 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3408VL     ,JANELA 2FCB L. NAT 120 X 150 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3409VC     ,JANELA 2FCB L. NAT 100 X 140 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3409VL     ,JANELA 2FCB L. NAT 100 X 140 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3410VC     ,JANELA 2FCB L. NAT 100 X 150 CAN             ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3410VL     ,JANELA 2FCB L. NAT 100 X 150 LISO            ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3501FMVC   ,JANELA 2FSB 1F 1M L. NAT 80x80 C/GRADE CAN   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3501FMVL   ,JANELA 2FSB 1F 1M L. NAT 80x80 C/GRADE LISO  ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3501VC     ,JANELA 2FSB L. NAT 80 X 80 C/GRADE CAN       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3501VL     ,JANELA 2FSB L. NAT 80 X 80 C/GRADE LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3502VC     ,JANELA 2FSB L. NAT 80 X 100 C/GRADE CAN      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3502VL     ,JANELA 2FSB L. NAT 80 X 100 C/GRADE LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3503VC     ,JANELA 2FSB L. NAT 80 X 120 C/GRADE CAN      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3503VL     ,JANELA 2FSB L. NAT 80 X 120 C/GRADE LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3504VC     ,JANELA 2FSB L. NAT 100 X 70 C/GRADE CAN      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3504VL     ,JANELA 2FSB L. NAT 100 X 70 C/GRADE LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3505FMVC   ,JANELA 2FSB 1F 1M L. NAT 100x80 C/GRADE CAN  ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3505FMVL   ,JANELA 2FSB 1F 1M L. NAT 100x80 C/GRADE LISO ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3505VC     ,JANELA 2FSB L. NAT 100 X 80 C/GRADE CAN      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3505VL     ,JANELA 2FSB L. NAT 100 X 80 C/GRADE LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3506FMVC   ,JANELA 2FSB 1F 1M L. NAT 100x100 C/GRADE CAN ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3506FMVL   ,JANELA 2FSB 1F 1M L. NAT 100x100 C/GRADE LISO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3506VC     ,JANELA 2FSB L. NAT 100 X 100 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3506VL     ,JANELA 2FSB L. NAT 100 X 100 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3507FMVC   ,JANELA 2FSB 1F 1M L. NAT 100x120 C/GRADE CAN ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3507FMVL   ,JANELA 2FSB 1F 1M L. NAT 100x120 C/GRADE LISO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3507VC     ,JANELA 2FSB L. NAT 100 X 120 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3507VL     ,JANELA 2FSB L. NAT 100 X 120 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3508VC     ,JANELA 2FSB L. NAT 120 X 80 C/GRADE CAN      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3508VL     ,JANELA 2FSB L. NAT 120 X 80 C/GRADE LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3509VC     ,JANELA 2FSB L. NAT 120 X 100 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3509VL     ,JANELA 2FSB L. NAT 120 X 100 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3510VC     ,JANELA 2FSB L. NAT 120 X 120 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3510VL     ,JANELA 2FSB L. NAT 120 X 120 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3511VC     ,JANELA 2FSB L. NAT 120 X 140 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3511VL     ,JANELA 2FSB L. NAT 120 X 140 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3512VC     ,JANELA 2FSB L. NAT 120 X 150 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3512VL     ,JANELA 2FSB L. NAT 120 X 150 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3513VC     ,JANELA 2FSB L. NAT 100 X 150 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3513VL     ,JANELA 2FSB L. NAT 100 X 150 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3514VC     ,JANELA 2FSB L. NAT 100 X 140 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3514VL     ,JANELA 2FSB L. NAT 100 X 140 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3601VC     ,JANELA 2FCB L. NAT 100 X 80 C/GRADE CAN      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3601VL     ,JANELA 2FCB L. NAT 100 X 80 C/GRADE LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3602VC     ,JANELA 2FCB L. NAT 100 X 100 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3602VL     ,JANELA 2FCB L. NAT 100 X 100 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3603VC     ,JANELA 2FCB L. NAT 100 X 120 C/GRADE CAN     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3603VL     ,JANELA 2FCB L. NAT 100 X 120 C/GRADE LISO    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3604VC     ,JANELA 2FCB L. NAT 120 X 80 C/GRADE CAN      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,NT3604VL     ,JANELA 2FCB L. NAT 120 X 80 C/GRADE LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
